id,created_date,created_time,type,message,link
272609309612079_886878888185115,20/7/2018,12:47:00,photo,ไม่อยากพูดเยอะ เจ็บคอ,https://www.facebook.com/ejeab/photos/a.272611319611878/886878841518453/?type=3
272609309612079_957636127776057,29/10/2018,7:25:00,photo,แถลงการณ์ เรื่องการเสียชีวิตของคุณวิชัย ศรีวัฒนประภา อย่างเป็นทางการนะครับ ขอแสดงความเสียใจในการสูญเสียครั้งนี้ครับ,https://www.facebook.com/LeicesterTH/photos/a.145727945466194/2053882564650713/?type=3
272609309612079_900693796803624,2/8/2018,9:55:00,photo,วันนี้ มาสายเกือบ 50 นาทีเอง 55555 แจกของเลยดีกว่า ข่าวเหี้ยอะไรไว้ทีหลัง ขี้เกียจพิมพ์ รอบนี้แจกชุดกันฝน อีเจี๊ยบจานบิน ขนาดผู้ใหญ่นะ ย้ำ เป็นขนาดผู้ใหญ่ หริอเด็กโต สิบขวบขึ้น ขนาดเด็กเล็กแจกหมดแล้ว เกลี้ยง เหลือ ผู้ใหญ่อยู่ 2ชุด เม้นมาในโพสต์นี้ 1 คน 1 เม้น แค่บรรยายโน้มน้าวจิตใจ ของผมให้เชื่อว่าคุณอยากได้ ชุดกันฝนอีเจี๊ยบจานบินนี้มาก พูดจนกูเคลิ้มยกให้มึง ขนาดผู้ใหญ่ หรือเด็กสิบขวดขึ้นนะ ไม่ใช่ของเด็กเล็ก หมดรอบนี้แล้วหมดเลย เดี๋ยวหาโปรดักใหม่ๆแปลกๆ มาหลอกขายอีก 5555 มีเวลาให้ครึ่ง ชม เริ่ม,https://www.facebook.com/ejeab/photos/a.305071553032521/900693770136960/?type=3
272609309612079_871352199737784,4/7/2018,18:12:00,photo,"เอ้าาาาา ดูบอลเต็ม 100 ก็มาเล่นกิจกรรมกับสก๊อต 100 กันหน่อย ใครอยากได้ ของที่ระลึกล่าสุดจากเพจอีเจี๊ยบ ""กระเป๋าแทปเล็ตสะเด็ดรัก"" สวยหรู ที่อเมริกา เค้าเล่นกันใบละ 50,000 เหรียญแล้ว ถ้าเจ้าของเพจตายราคาพุ่งพรวดๆ แตะล้านเหรียญเอาง่ายๆ 5555555 ที่ไปแจกที่นั่นเพราะ แจกที่นี่กูอมแน่ รู้ตัวเอง 55555 ให้แอดมินที่โน่นเค้าแจกดีกว่า เชิญพ่อจ๋าแม่จ๋าที่เพจ สก๊อต ซุปไก่สกัด เลยนะ ไม่ต้องมาตอบในเพจหนู ตอบที่นี่ได้แต่คำแดกดันและรอยยิ้ม 5555",https://www.facebook.com/ScotchEssenceofChickenTH/photos/a.557816664247205/2164104506951738/?type=3
272609309612079_979672428905760,6/12/2018,3:36:00,photo,,https://www.facebook.com/ejeab/photos/a.272610929611917/979672245572445/?type=3
272609309612079_971406539732349,22/11/2018,17:11:00,photo,เดี๋ยวมืดๆ เด็กมันจะนึกว่ากระสือ หน้าเทามาเชียว!!,https://www.facebook.com/ejeab/photos/a.305071553032521/971406519732351/?type=3
272609309612079_890144937858510,23/7/2018,14:00:00,photo,ชีวิตคนอย่างหนู มันเกิดมามีกรรมเหลือเกินนะจ๊ะ พ่อจ๋าแม่จ๋า เตือนใครด้วยความหวังดี เค้าก็หาว่ากวนตีน หาว่าขัดลาภ ขัดคอ ก็หนูเห็นชอบกินของหวานกัน จะมีซักกี่คนที่ดูแลฟันดีๆ เศษขนมเอย น้ำตาลเอย มันอันตรายกับฟันนะโว้ย เดี๋ยวฟันผุขึ้นมาก็ Face Hate แย่ ไม่มีฟัน มันไม่ฟินนะ เก็บฟันไว้เคี้ยวหมากฝรั่งไซลิทอลดีกว่านะพ่อจ๋าแม่จ๋า และข่าวดี !!!!!!! วันนี้หนูมีกิจกรรมดีๆ มาฝากพ่อจ๋าแม่จ๋า ใครมีเทคนิคดีๆ ไว้เตือนคนอื่น ไม่ให้ฟันผุฟันร่วงฟันหลอที่ดีกว่าประโยคของหนู ก็เม้นมาในโพสต์นี้เลย หนูมี Giftset หมากฝรั่งไซลิทอล มูลค่า 500 บาท 10 รางวัลมาแจกกกกกกก ใบ้ให้นิดดดดดด ว่า ดูแฮชแท็กหนูดีๆ นะ จะได้รู้ว่าเม้นแบบไหนจะได้รางวัล 555555 รักฟันตัวเอง ให้ได้เท่ากับหนูรักลูกเพจนะจ๊ะ พ่อจ๋าแม่จ๋า ❤ ❤ ❤ #NoฟันNoฟิน #Lottexylitol #หมดกันเมื่อหมดฟัน #XylitolNoSugar,https://www.facebook.com/ejeab/photos/a.305071553032521/890144904525180/?type=3
272609309612079_958708361002167,31/10/2018,11:36:00,photo,อุ๊ อุ๊ อู๋ ................,https://www.facebook.com/ejeab/photos/a.272610929611917/958708264335510/?type=3
272609309612079_950056648534005,14/10/2018,9:06:00,photo,มอนิ่งเช้าวันอาทิตย์ วันหยุดของหลายคนนะ พรุ่งนี้หยุดอีกวัน ยาวๆปาย 55555 เมื่อวานหลายคนทักเข้ามา ว่า เฮ้ยทำไมไม่โพสต์อะไรเลย หายไปไหน 5555 คืองี้ เมื่อวานเป็นวันคล้ายวันสวรรคตของร.9 เป็นวันที่คนไทยส่วนใหญ่ระลึกถึงพระองค์ท่าน เราเป็นเพจมึงมาพาโวย พูดคำด่าคำ 5555 หยุดพูดจาหยาบคายในวันสำคัญแบบนี้บ้างก็ดี และอีกอย่างผมต้องพาแม่ไปใส่บาตรถวายเป็นพระราชกุศลแต่เช้า เลยพาท่านไปโน่นนี่เรื่อยเปื่อยไป แถมอาทิตย์ที่แล้ว ก็เป็นวีคที่หนักหนา เหนื่อยหน่าย ทั้งชีวิตจริง ทั้งเพจ ทั้งเรื่องส่วนตัว ส่วนรวม มีแต่ข่าวชวนจิตตก เลยหยุดพักสักวัน โดยไม่เข้าเฟซบุ๊คเลยตั้งแต่เช้า ยันค่ำ 5555 มีเข้ามาตอบอินบ็อกซ์บ้างคนสองคน ข่าวก็ไม่มีไรมาก จับนักโทษสามคนที่หนีได้แล้ว แม่งตัดโซ่ตรวนไม่ออก บาดข้อตีนแหก หิว เหนื่อย ยอมออกจากป่ามาเอง นักสิทธิที่แม่งไม่เห็นด้วยกะการใส่ตรวนเวลาพาออกมานอกคุก มึงคงเห็นประโยชน์ของการใส่ตรวนแล้วนะ ห่วงจริ๊ง ไอ้พวกคนเหี้ยๆเนี่ย คนดีๆที่จะถูกไอ้พวกแหกคุกฆ่า ไม่ห่วงเค้าบ้าง อีดอก ไอ้รถตู้เพี้ยนตบหน้าพยาบาล มามอบตัวแล้ว แม่งบอกหูแว่วนึกว่าเจ๊ไปด่าแม่มัน มันเลยตบ เห็นข่าวว่าทำร้ายผู้โดยสารแบบนี้ โดนลงโทษ ห้ามมาขับรถสาธารณะอีกเลยนะ ไม่ใช่ปรับสามพัน อบรม แล้วมาขับต่อไม่ได้เลย ต้องให้ไปหาแดกอย่างอื่น สภาพรถเหี้ย ว่าอันตรายแล้ว คนขับเหี้ยๆ แม่งอันตรายกว่า ข่าวอื่นก็เบๆ ใครไปเที่ยว ต่างจังหวัดก็ขับรถดีๆ เซฟๆนะ ห่วง ใครอยู่กทม.แบบหนูก็ร่อนให้ทั่ว ถนนว่างชิบหาย 5555 Enjoy your long weekend นะ,https://www.facebook.com/ejeab/photos/a.305071553032521/950056618534008/?type=3
272609309612079_937191893153814,24/9/2018,14:11:00,photo,มีข่าวมาแจ้ง พ่อจ๋า แม่จ๋า ที่เป็นลูกค้า Singha Rewards ทุกท่านนะคะ พ่อจ๋า แม่จ๋า ที่ร่วมส่งสิทธิ์ลุ้นรางวัล Lucky Draw ประจำเดือนนี้ ข่าวดีคือ นอกจากจะได้ลุ้นของรางวัลประจำเดือนแล้ว ทุกสิทธิ์ที่ส่งเข้ามา จะได้ร่วมลุ้นเป็นเจ้าของรถ สุดฮอต Toyota C-HR จำนวนถึง 3 คัน ทันที !!!!!! อั่ยย้ะ แบบนี้ ของรางวัลเล็กๆ ก็ขอให้ไอ้พวกในออฟฟิศได้ไปให้หมดเลย หนูไม่เอาก็ได้ หนูเนี่ยจะได้ลุ้น C-HR ใหม่เอี่ยมป้ายแดงดีกว่า ได้รางวัลมาจะขับฉายอวดหัวล้านรอบออฟฟิศเลย 555555 ส่วนพ่อจ๋า แม่จ๋า ท่านใดที่ยังไม่ได้เป็นลูกค้า Singha Rewards แต่อยากร่วมลุ้นรางวัลแบบพวกหนู ก็เข้าไปอ่านรายละเอียดได้ที่ https://singha.buzzebees.com/CampaignDetail.aspx?campaignId=221653 เลยนะ รับรองคุ้ม และลุ้นสนุก เพราะของรางวัลเค้ามีเปลี่ยนทุกเดือน! มีให้ลุ้นกันทุกเดือนเลย! ใช้ Point ไปร่วมลุ้นรางวัลประจำเดือนได้ที่ Lucky Draw เชิญพ่อจ๋าแม่จ๋าร่วมกิจกรรมได้แล้ว ตั้งแต่วันนี้ - 27 ธันวาคม 2561 ได้เล๊ยยยยยย!!!,https://www.facebook.com/ejeab/photos/a.272775609595449/937191523153851/?type=3
272609309612079_935113250028345,13/9/2018,14:49:00,photo,ครับ :),https://www.facebook.com/dailynewsonlinefan/photos/a.163875363655978/2035935149783314/?type=3
272609309612079_898902240316113,1/8/2018,14:00:00,photo,พ่อจ๋าแม่จ๋า ช่วงนี้ฝนตกเกือบทุกวัน แล้วบ้านของหนู มันก็เก่าพรุน ร้าว รั่ว ซึม ให้น้ำฝนมันเข้ามาทุกทาง ตัวหนูเปียกหนูทนได้ แต่นี่น้ำจะเข้าไปเจอปลั๊กไฟ ไฟช็อตตายทั้งบ้านคงศพไม่สวย จะใช้วิธีเอาอะไรมาอุดแบบบ้านๆ ที่หนูเคยทำ ก็เอาไม่อยู่แล้ว 5555 แต่คราวนี้ได้ผู้เชี่ยวชาญจาก Jorakay เค้ามาช่วย สบายเลย น้ำแห้งกริ๊บ ไฟไม่ดูดแล้ว หน้าฝนนี้พ่อจ๋าแม่จ๋าท่านใด ที่มีปัญหา บ้าน ที่อยู่อาศัย สำนักงาน มีรอยร้าว รั่ว ซึม เศร้า Jorakay เค้าช่วยได้ ไม่มีเหงา นอกจากเค้าจะมีผลิตภัณฑ์เจ๋งๆ ที่ช่วยแก้ปัญหาบ้าน ร้าว รั่ว ซึม แล้ว เค้ามีผู้เชี่ยวชาญด้านบ้านร้าว รั่ว ซึมโดยเฉพาะ มาคอยช่วยดูแลตอบคำถาม ทั้งโทร 02-720-1112 ในเว็บ https://www.jorakay.co.th/ และในเฟซบุ๊ค https://www.facebook.com/JorakayPage ด้วยนะ ลองไปปรึกษาเค้าดู อย่าใช้วิธีมักง่ายแบบหนูนะ 55555555,https://www.facebook.com/ejeab/photos/a.272775609595449/898900610316276/?type=3
272609309612079_931463037060033,6/9/2018,10:42:00,photo,เอ่อออออออ......... น้องไนท์ลูก นั่นมันตุ๊ตาราคาเป็นแสน ที่คนไทยทั้งประเทศต้องแย่งชิงกันเพื่อจะได้มานะลูก หนูจะทำแบบนั้นไม่ได้ !!!!!,https://www.facebook.com/ejeab/photos/a.305071553032521/931462977060039/?type=3
272609309612079_869094586630212,2/7/2018,12:54:00,photo,กูบอกเลย เอเชียด้วยกัน เราต้องเชียร์ คืนนี้เบิร์นเยี่ยม ไม่น่าจะทน การเบิร์นของจิ๊ปปุ้งได้ จิ๊ปปุ้งน่าจะเบิร์นได้เยี่ยมกว่า กูดูมาหลายเรื่องแล้ว เอวงี้ลอย ร้องระงมเลย มั่นใจ วันนี้ทีมจิ๊ปปุ้งจะผงาด จิปปุ้ง ปู๊นนนน ปู๊นนนนนนน!!,https://www.facebook.com/ejeab/photos/a.272610929611917/869094539963550/?type=3
272609309612079_899601033579567,1/8/2018,9:33:00,photo,"สวัสดีครับ เพื่อนๆในเพจทุกท่าน นอกจากวันนี้ จะเป็น วันหวยออก ""รวยยกเพจ""!!! แล้ว เมื่อสี่ปีที่แล้ว ยังเป็นวันถือกำเนิด เพจ อีเจี๊ยบ เลียบด่วน เพจนี้อีกด้วย แพพๆ ทำเพจนี้มา 4ปีแล้ว วันนี้คือ ขึ้นปีที่5 ตั้งใจตั้งแต่วันแรกว่า จะทำเพจนี้ให้เหมือน อารมณ์โต๊ะใต้ตึกตามมหาลัยที่มีเพื่อนสนิทมากกกกก มานั่งตอแหล นั่งบ่น นั่งเม้าท์กัน ภาษาไม่ต้องสุภาพมาก เหมือนมึงคุยกะเพื่อนสนิท แต่ก็ไม่ต่ำทรามเกินไป เผื่อมีอาจารย์ มีเด็กๆลูกอาจารย์ มีคนนอกมาติดต่องาน เค้าเดินผ่าน 555555 ผ่านสี่ปีไปด้วยดี ดีกว่าที่คิด มีผิดพลาด มีเกินเส้นไปบ้าง แต่ก็มีลูกเพจน่ารักๆ คอยดูแลกันเอง คอยเตือน คอยสะกิด ก็แก้ไข ขออภัยกันทันเวลา ทำให้เป็นเพจใหญ่ที่ไม่ค่อยมีดราม่าเหมือนที่อื่นเค้า ขอบคุณเพื่อนๆทุกคน ทั้งใหม่ทั้งเก่า ที่ช่วยๆกันดูแล ตักเตือน สนับสนุนเวลาพ่อจ๋าแม่จ๋า 5555555 ขอบคุณผู้ใหญ่ใจดีทุกท่าน ที่ให้การสนับสนุนค่ายาแม่ ค่าเล่าเรียนน้อง ขอบคุณเพื่อนแอดมินเพจต่างๆ ที่รู้จัก ช่วยเหลือ ผลักดันกันมา ผมไม่เคยลืมทุกคนที่ช่วยเหลือ ขอบคุณเพื่อนร่วมงานที่ช่วยเหลืออยู่ข้างหลังเพจทั้งด้านธุรการ IT CG ET OT 55555 ดีใจที่ได้ร่วมงานกัน ขอบคุณทุกคนที่กำลังอ่านอยู่ตอนนี้ ไม่มีพวกคุณ ที่ตามอ่าน ผมก็หมาตัวนึงแค่นั้นเอง 55555 ขึ้นปีที่ห้าไปด้วยกันนะ คุณไม่ใช่ส่วนนึงในชีวิตของผม แต่คุณคือทั้งหมดของชีวิตผม ขอบคุณครับ ❤",https://www.facebook.com/ejeab/photos/a.305071553032521/899600996912904/?type=3
272609309612079_925135811026089,25/8/2018,8:43:00,photo,สุขสันต์วันสารทจีนจ้า !!!!! เซี่ย เซี่ย เหล่าซิอ สิบโมงตรงมีเล่นเกมแจกของ ฉลองสารทจีนนะจ๊ะ,https://www.facebook.com/ejeab/photos/a.272611319611878/925135781026092/?type=3
272609309612079_976937312512605,1/12/2018,19:23:00,photo,เชียร์แปะ แปะก็ต้องปิดเพจ เชียร์เป็ด เป็ดแม่งก็แพ้ เล่นหวย หวยก็แดก วันนี้คงต้องทุ่มใจ ส่งไปกัวลาลัมเปอร์ มาเล มาเล มาเล มาเล มาเล มาเล ฉันตะเชียร์เธอ นะมาเลเซีย เสือเหลืองสู้ๆ เสือเหลืองสู้ตาย 1 2 123 12 12 1 เฮ้ มาเล ปู๊นนนนนนน ปู๊นนนนนนนนน,https://www.facebook.com/ejeab/photos/a.272610929611917/976937139179289/?type=3
272609309612079_949127315293605,12/10/2018,9:03:00,photo,มอนิ่งงงงงงงงงงงงงง วันศุกร์ สิ้นสุดกันทีอาทิตย์ที่เหนื่อยล้า 55555555555 ถือเป็นอีกหนึ่งวีคที่หนักหนา จากศึกหมาแมว และ การจิตตกเรื่องเด็กโตรุมตีเด็กเล็ก จริงๆต้องขอบคุณลุงตู่นะ ที่กำลังเถียงๆกันอยู่ บรรยากาศเริ่มรุนแรง กูจากชิวๆก็เริ่มกดดันแล้ว 555555 ลุงมาถึงวงแตกเลย กูเลยได้โอกาสหนีเพจไปดูหนังเลยเมื่อวาน โล่งงงงงงงง ถือว่าศึกหมาแมว รอบนี้ก็จบลงไป ฝ่ายไม่เห็นด้วย หรือไม่เห็นด้วยทั้งหมดก็ชนะไปเพราะลุงสั่งถอยหมอน ผมฝ่ายสนับสนุน ก็ขอยอมแพ้อย่างไม่มีข้อโต้แย้ง 5555555 เก็บแรงไว้บ้างนะ สงครามยังไม่จบแน่ เพราะเถียงกันรบกันเรื่องนี้ มาทุกปี เชื่อเถอะปีหน้าก็มีตีกันอีก แต่จากการที่ดูความเห็นทั้งในเพจตัวเอง และทั่วไป ผมเห็นแล้วดีใจนะ ที่ คนส่วนใหญ่ และมากขึ้นเริ่มเห็นด้วย เข้าใจ ว่าการลงทะเบียนสัตว์เลี้ยง มันเป็นเรื่องที่ตัองทำ มันจำเป็นจริงๆ ที่ยังไม่เห็นด้วยทั้งหมด ก็เพราะเรื่อง ค่าใช้จ่าย วิธีการ อุปกรณ์ สวัสดิการที่จะได้รับ มันยังไม่ชัดเจน อันนี้ทางภาครัฐก็ต้องรับฟัง เอาไปแก้ไข และต้องมาตอบประชาชน ก่อนที่พยามจะดันกฎหมายอะไร ผมก็ต้องขอโทษนะ ใครก็ตามที่รู้สึกไม่ดี ขุ่นเคือง ม่ายล่ายหลั่งจาย กับการที่ผมสนับสนุนร่างกฎหมายฉบับนี้ และอาจใช้ภาษาแบบอีเจี๊ยบ5555 ทำให้รู้สึกหยาบคาย รุนแรง ขัดใจท่านบ้าง แต่ผมก็ยังยืนยันจุดยืนเดิมว่า ผมยังสนับสนุนการลงทะเบียนสัตว์เลี้ยง และจำเป็นต้องมีค่าใช้จ่าย เหมือนประเทศอื่นๆ เพราะจะช้าจะเร็วมันต้องเกิดขึ้นแน่ เพียงแต่รัฐต้องไปทำยังไง ให้ประชาชน ไว้ใจ เชื่อใจ เต็มใจจ่ายให้ได้ 555555 ซึ่งดูแล้วคงไม่ใช่ตอนนี้ จบซะที เหนื่อยจริงๆ เวลามีเรื่องหมาแมวเนี่ย 55555 อ้อออ ลืม... ขอขอบคุณฝ่ายคัดค้าน ที่ยังฟังผม เคารพความเห็นผม ให้โอกาสผมแสดงความเห็น เหมือนที่ผมให้โอกาส และเคารพความเห็นของคุณ เหมือนกัน เถียงกันขัดแย้งกัน มันก็มีบ้าง คนเราจะไปเห็นเหมือนกันทุกเรื่องได้ไง ช่ะมะ 55555 ถึงจะมีคนทั้งเห็นด้วย ไม่เห็นด้วย 99%ส่วนใหญ่น่ารัก คุยกันด้วยดี ขอบคุณมากๆ ผมหวังว่าลูกเพจผมจะน่ารักแบบนี้ตลอดไปนะ ผมรักคุณมากๆ ขอบคุณ,https://www.facebook.com/ejeab/photos/a.305071553032521/949127288626941/?type=3
272609309612079_947931322079871,9/10/2018,21:24:00,photo,เพจนี้จะเริ่ม ถือเจตริน งดพูดหยาบ งดแดกเนื้อสัตว์ ตั้งวันนี้ไปจนถึง สี่ทุ่มนะคะ,https://www.facebook.com/ejeab/photos/a.272610929611917/947931262079877/?type=3
272609309612079_899865646886439,3/8/2018,14:00:00,photo,พ่อจ๋าแม่จ๋า มีข่าวดีมาแจ้ง วันที่ 8 เดือน 8 (สิงหา) นี้ ทาง Texas Chicken Thailand เค้ามีโปรโมชั่น ฉลองต้อนรับวันปล่อยไก่โลก 555555 เอ้ทอีเอ้ทเดย์ 8E8 Day หรือวันเอ้กอี้เอ้กเอ้กกกกกกกก นั่นเอง ซึ่งเป็นวันปล่อยไก่ปล่อยของของ Texas Chicken ให้ลูกค้าได้กินกันอย่างเต็มที่ ลดจุใจ แจกให้ไก่ตื่นร้องระงมไปทั้งเมือง โดยวันที่ 8 สิงหา หรือ 8 เดือน 8 นี้ ให้พ่อจ๋าแม่จ๋าไปรอที่ร้าน Texas Chicken ทุกสาขาเลย พอเปิดร้านปุ๊บ เค้าจะเริ่มนับลูกค้าปั๊บ โดยลูกค้า 88 คนแรกของแต่ละสาขา ซื้อไก่ทอด 8 ชิ้นได้ในราคา 88 บาท!!!!! ส่วนลูกค้าคนที่ 89 เป็นต้นไป ยันปิดร้าน เมื่อซื้อครบ 188 บาทลุ้นรับ 8 เมนูอีก 1 ชิ้นฟรีไปเลย หนูจะไปตั้งเต๊นท์รอหน้าร้าน ตั้งแต่คืนวันที่เจ็ดเลย เพราะไอ้หัวล้านมันฝากมาซื้อด้วย ถ้าไม่ได้มาให้มัน อาจไม่ปลอดภัยกับหน้าที่การงานได้ 5555555 พ่อจ๋าแม่จ๋า ห้ามพลาดเลยนะ ไก่ทอดระดับพรีเมี่ยม 8ชิ้น ในราคาไม่ถึงร้อย ตายๆๆๆๆๆๆๆ โอกาสแบบนี้ หาได้ที่ไหน มาเฝ้าหน้าร้านกัน ราคานี้เฉพาะวันที่ 8 สิงหาคมเท่านั้นนะ!!!!! และ Texas Chicken เค้าเอ็นดูอีเจี๊ยบ และลูกเพจขนาดไหน ไม่ได้มาพ่อจ๋าแม่จ๋าอย่างเดียว เค้ายังใจดี มอบ Voucher ให้ผู้โชคดี 5 คน มูลค่าใบละ 109 บาท ไม่ใช่แค่คนละใบนะ คนละ 8 ใบ!!!! เอาไปทานกันให้หนำใจเลย กติกา ง่ายสุดๆ เม้นมาในโพสต์นี้ 1 คน 1 เม้นเท่านั้น บรรยายความอร่อย ของ ไก่ทอด Texas Chicken เอาให้เต็มที่ เอาให้กูอ่านแล้วทนไม่ได้ ต้องออกไปร้าน Texas Chicken ที่ใกล้ที่สุด 55555555 และอย่าลืมใส่ แฮชแท็ก #TexasChickenTH #เอ้ทอีเอ้ทเดย์วันปล่อยไก่ เม้นไหนทำให้หนูหิวสุด เอาไปเลย Voucher กว่า 800 บาท โอ้โห!!!! แจก 5 ท่านเท่านั้นจ๊ะ บรรยายให้เต็มที่ สบายๆ มีเวลา 45 นาที ตั้งแต่ 14.00 ถึง 14.45 นะจ๊ะ ขอให้โชคดี !!!!,https://www.facebook.com/ejeab/photos/a.272775609595449/911272869079050/?type=3
272609309612079_883550705184600,17/7/2018,8:12:00,photo,ฝนแม่งตกแต่เช้าเลยอีดอก ท้องไร่ท้องนา มึงไม่ไปตก มาตกในเมืองหลวงทำข้อศอกหมาอะไร กูไม่ต้องการโว้ยยยย!!!!,https://www.facebook.com/ejeab/photos/a.272610929611917/883550651851272/?type=3
272609309612079_976102055929464,30/11/2018,9:38:00,photo,วีคนี้อุตส่าห์มาเช้า ทุกวัน วันศุกร์เสือกมาสายครึ่ง ชม. อีดอก 5555 โธ่วววว โบนัส มนัสนันท์ กู อดแดกแน่ปีนี้,https://www.facebook.com/ejeab/photos/a.272610929611917/976101842596152/?type=3
272609309612079_949168318622838,12/10/2018,11:18:00,photo,เมื่อเช้าแม่ถาม เรื่องพรุ่งนี้ คล้ายวันสวรรคตของพระองค์ท่าน ...คิดถึงท่านเนอะ ไม่ต้องห่วงกังวลเรื่องการแต่งกายมาก จะสีเหลือง สีเขียว เสื้อลาย เสื้อสีพื้นได้หมด หรือถ้าอยากใส่สีเหลืองเพื่อถวายความระลึกถึงท่านเป็นพิเศษ ก็เป็นเรื่องดี แต่ถ้าไม่สะดวก ก็สีใดก็ได้ ไม่ใช่เรื่องผิดถูกอะไร *** เน้นแค่ ขอความร่วมมือ ไม่ต้องตั้งใจแต่งสีดำ เพื่อถวายความอาลัยให้พระองค์ท่าน แค่นั้น!! เพราะเราพ้นช่วงเวลาไว้ทุกข์แล้ว ส่วนท่านที่จะใส่สีเหลือง ก็เป็นความสุข ความสบายใจของท่านเอง แค่ขอร้องว่า ถ้าท่านใส่เสื้อสีเหลือง ก็อย่า อย่า!!! ทำสีหน้า มองค้อน ตำหนิใคร ที่เค้าใส่สีดำ หรือสีอื่นออกมาข้างนอกนะ เค้าไม่ได้ผิดอะไร!!! เค้าอาจจะใส่อยู่เป็นประจำ เค้าชอบสีดำ มีแต่เสื้อยืดดำ ไม่มีเสื้อสีเหลือง หรือมีแต่ใส่แล้วพุงออกไม่สวย 5555 เลยใส่สีอื่น อันนี้ก็เป็นสิทธิ์ของเค้า ไม่ผิดกฎหมาย ไม่ผิดธรรมเนียมประเพณีใดๆ การใส่เสื้อสีไหน ไม่ได้แสดงว่าใครรัก ใครคิดถึงพระองค์ท่านมากกว่ากัน.. การจดจำ ความดี คำสั่งสอนของท่าน แล้วนำมาปฏิบัติ มาใช้ในชีวิต นั่นแหละ ถึงจะเรียกว่า รักและคิดถึงพระองค์ท่านอย่างแท้จริง เห็นด้วยมั้ย❤,https://www.facebook.com/ejeab/photos/a.305071553032521/949168295289507/?type=3
272609309612079_970775249795478,22/11/2018,14:05:00,photo,นี่ก็จะสิ้นปีแล้วนะจ๊ะ พ่อจ๋าแม่จ๋าหลายท่านก็มักจะนิยมถอยรถใหม่กันช่วงปลายปีแบบนี้แหละ แต่ส่วนมากจะไม่เอาเงินก้อนไปซื้อสดหรอก ก็ต้องมีการกู้ซื้อกันเป็นปกติ ทางกรุงศรี ออโต้ เค้าเลยออกตัวช่วย Krungsri Auto PromptStart (กรุงศรี ออโต้ พร้อมสตาร์ท)!!! บรื้นน บรื้นนน เป็นเว็บสำหรับมาช่วยพ่อจ๋าแม่จ๋าที่จะกู้ซื้อรถโดยเฉพาะ ง่ายมากเลย แค่ 3 ขั้นตอน ตอบคำถาม ถ่ายรูปเอกสาร และกดส่งข้อมูล รู้ผลทันทีภายใน 30 นาที ว่าเงินเดือนขนาดเรา นี่จะกู้ได้เท่าไหร่ จะได้รู้ว่าซื้อรถคันไหนได้บ้าง เช็กวงเงินก่อน ก็มั่นใจกว่าช่ะมะ และเพิ่มความชัวร์ ด้วยเจ้าหน้าที่พร้อมสตาร์ท คอยให้คำปรึกษา ช่วยตัดสินใจจนถึงวันรับรถ ดูแลอย่างดีเลย และที่น่ารักที่สุด คือ ถ้าพ่อจ๋าแม่จ๋า ส่งข้อมูลเข้ามาเช็กกับ Krungsri Auto PromptStart ภายในวันที่ 8 พ.ย.61 – 15 ก.พ.62 ก็มีสิทธิ์ได้รับบัตรกำนัลมูลค่า 200 บาทด้วยนะคะ ขอบอก ถ้าสนใจลองเข้าไปดูได้ที่ http://bit.ly/2zjERcJ #กรุงศรีออโต้พร้อมสตาร์ท #เช็กก่อนมั่นใจกว่า,https://www.facebook.com/ejeab/photos/a.272775609595449/970804179792585/?type=3
272609309612079_958872370985766,31/10/2018,19:40:00,photo,เพี้ยง โอมมะลึกกึ๊กกึ๋ยย์ มะลึกกึ๊กกึ๋ยย์ มะลึกกึ๊กกึ๋ยย์ เพี้ยง โอมมะลึกกึ๊กกึ๋ยย์ มะลึกกึ๊กกึ๋ยย์ มะลึกกึ๊กกึ๋ยย์ เพี้ยง โอมมะลึกกึ๊กกึ๋ยย์ มะลึกกึ๊กกึ๋ยย์ มะลึกกึ๊กกึ๋ยย์ เพี้ยง โอม................ ค๊อกเทล,https://www.facebook.com/ejeab/photos/a.272611319611878/958872330985770/?type=3
272609309612079_951559888383681,17/10/2018,9:44:00,photo,ตอนนี้ ยูทูป กลับมาใช้ได้ปกติแล้วจ้า ❤,https://www.facebook.com/ejeab/photos/a.305071553032521/951559858383684/?type=3
272609309612079_992375667635436,26/12/2018,11:12:00,photo,ผมรักพวกคุณมากนะ รู้ใช่มั้ย ♥️,https://www.facebook.com/ejeab/photos/a.305071553032521/992375647635438/?type=3
